ASIN,Product Name,Brand,Category,Est. Monthly Revenue,Est. Monthly Sales,Price,Fees,Net,Rank,Reviews,LQS,Sellers,Date First Available,Buy Box Owner,Rating,Dimensions,Product Tier,Weight
B0CL1B6QDG,K&H Pet Products Pet Bed Warmer  Turn Any Cat or Dog Bed Into a Heated Cat or Dog Bed  Waterproof Heated Pad to Insert Inside Indoor Cat and Dog Beds - Gray Large,K&H Pet Products,Pet Supplies,"$29,865.68","1,222",$27.84,$8.81,$19.03,"3,038",2107,6,7,04/30/2019,Amazon.com,4.3,"1.77"" x 8.15"" x 12.48""",Large standard-size,1.2941 lbs
B09H4HKK2G,K&H PET PRODUCTS Self-Warming Cat Bed Pad  Self-Heating Thermal Cat and Dog Bed Mat  Pet Warming Pad for Cats  Cat Warmer Mat for Feral and Indoor Cats  Gray/ Black 21 X 17 Inches,K&H Pet Products,Pet Supplies,"$123,340.05","9,495",$12.24,$10.89,$1.35,337,7640,6,9,03/07/2019,Amazon.com,4.6,"21.00"" x 17.00"" x 1.00""",Small oversize,10.24 lbs
B09NZVFP89,K&H Pet Products Thermal-Bowl Outdoor Heated Cat & Dog Water Bowl Granite 1.5 Gallons,K&H Pet Products,Pet Supplies,"$46,423.78","1,222",$37.99,$13.33,$24.66,"5,573",8993.2,6,1,09/23/2018,Amazon Warehouse,4.7,"14.00"" x 14.00"" x 5.00""",Large standard-size,3 lbs
B0CDCPF85H,K.O.E. Fresh Scent Odor Eliminator Concentrate – Kennel Odor Eliminator for Strong Odor on Cages  Floor  & More – Non-Enzymatic Pet Odor Eliminator for Home & Kennel – Home & Pet Supplies (1 Gal),Odorcide,Pet Supplies,"$542,038.70","6,026",$57.45,$21.12,$36.33,875,918,7,1,02/15/2022,Thornell Coporation,4.575,"6.00"" x 6.00"" x 12.00""",Large standard-size,8 lbs
B08JD361HX,K9King Service Pet ID Tag- Dog Double Sided Federal Protection with Red Medical Alert Symbol  1.25 inch. Easily Attach to Collar Harness Vest,K9King,Pet Supplies,"$13,236.75","1,325",$9.99,$4.42,$5.57,N.A.,9017,6,1,04/18/2017,Amazon,4.7,"2.01"" x 1.54"" x 0.35""",Small standard-size,0.32 lbs
B0BLK96C92,KADTC Dog Puzzle Toys For Small/Medium/Large Dogs Food Puzzles Treat Dispenser Feeding Pet SLow Blow Puppy Brain Toy Mental Stimulation Interactive Mind Games Boredom Mentally Stimulating Enrichment G,KADTC,Pet Supplies,"$75,602.40","2,616",$29.90,$10.13,$19.78,"7,569",1763,7,1,02/16/2023,Amazon,4.4,"10.00"" x 4.00"" x 10.00""",Large standard-size,2.1 lbs
B0CK8ZQJ99,KADTC Dog Puzzle Toys for Small/Medium/Larger Smart Dogs Real Slow Feeder Pet Bowl Puppy Beginner Toy Mental Stimulation Level 2 in 1 Treat/Food Puzzles Dispenser Keep Busy Doggie Interactive Game,KADTC,Pet Supplies,"$75,024.40","2,596",$34.40,$10.77,$23.63,"45,208",204,7,1,04/27/2023,Amazon,4.3,"10.39"" x 10.39"" x 4.44""",Large standard-size,1.54 lbs
B0CJXY8MHK,KADTC Puzzle Toys for Dog Boredom and Mentally Stimulating Slow Food Feeder Dispenser Keep Busy Replace Pet Bowl Puppy Brain Mental Stimulation Toy Level 2 in 1 Small/Medium/Large Aggressive Chewers L,KADTC,Pet Supplies,"$32,710.60","1,094",$29.90,$10.92,$18.99,"21,704",403,7,1,06/16/2022,Amazon,4.3,"10.24"" x 10.24"" x 4.25""",Large standard-size,1.59 lbs
B0CJRFJMFN,KADTC Puzzle Toys for Dog Boredom and Mentally Stimulating Slow Food Feeder Dispenser Keep Busy Replace Pet Bowl Puppy Brain Mental Stimulation Toy Level 4 in 1 Small/Medium/Large Aggressive Chewers,KADTC,Pet Supplies,"$61,227.30","1,227",$49.90,$15.42,$34.49,"41,457",131,7,1,01/10/2023,Amazon,4,"13.00"" x 13.00"" x 7.00""",Large standard-size,4.5 lbs
B0BYRN2659,KALAMANDA Cat Food Can Covers Lids  Rubber Can Covers for Pet Food Cans  Dog Canned Mixing Spoon for Wet Food(6 Pack),KALAMANDA,Pet Supplies,"$11,698.29","1,171",$9.99,$4.42,$5.57,"10,278",213,6,1,03/16/2023,Amazon,4.7,"6.30"" x 1.20"" x 0.50""",Small standard-size,4.9 lbs
B07SNT2RBZ,Kamots Beauty Escape Proof Cat Harness and Leash for Walking Adjustable Soft Mesh Pet Vest with Lead for Kitten Puppy Rabbit,Kamots Beauty,Pet Supplies,"$13,639.50","1,050",$12.48,$1.95,$10.53,"6,085",727.3333333,7,1,08/01/2019,Mini puppy,4.1,"1.50"" x 5.40"" x 6.50""",Standard (Large),0.2006 lbs
B097M6RP19,KANCHOU Cat Water Fountain Pump Pet Fountain Pump Replacement Pump DR-DC160 Motor for 360°Stainless Steel Cat Fountain and Cupcake Ceramic Cat Drinking Fountain(No LED Light),KANCHOU,Pet Supplies,"$15,371.18","1,282",$11.99,$5.34,$6.65,"7,336",982,6,1,06/20/2021,Amazon,4.2,"3.70"" x 2.83"" x 2.24""",Large standard-size,4.41 lbs
B083M54ZGH,Karaseno Anti Cat Scratch Tape  3 inches x 30 Yards Cat Training Tape  100% Transparent Clear Double Sided Scratch Deterrent Furniture Protector for Couch  Carpet  Doors  Pet & Kid Safe,KARASENO,Pet Supplies,"$29,574.86","2,114",$13.99,$6.62,$7.37,"4,004",3646,7,1,01/06/2020,Amazon,4.3,"4.53"" x 4.49"" x 2.99""",Large standard-size,15.8 lbs
B0CJY5VMJ7,KAROKU Dog Recovery Suit Cats Bodysuits for Abdominal Wounds Recovery Shirt for Male Female Pet Surgical Snugly Suit After Surgery Anti-Licking Dog Onesies  Substitute E-Collar & Cone Large,KAROKU,Pet Supplies,"$25,006.10","1,390",$17.99,$6.24,$11.75,"7,695",1127.166667,7,1,08/25/2021,Amazon,3.9,"9.37"" x 6.46"" x 1.02""",Large standard-size,3.17 lbs
B0BXS391DN,Kastty 195oz/6L Dog Water Fountain Premium Large Pet Water Fountain Ultra Quiet BPA-Free Cat Fountain  Safe Smart Pump& Triple Filtration  2 Filter Sets  Ideal for S-L Dogs and Multi-Pet Families,Kastty,Pet Supplies,"$65,186.96","1,304",$49.99,$15.73,$34.26,"5,372",943,7,1,06/12/2022,Amazon,4.3,"7.52"" x 12.99"" x 13.11""",Large standard-size,3.3709 lbs
B0BXS5JLX4,Kastty 230oz/7L Dog Water Fountain Ultra Large/Wide Pet Water Fountain BPA-Free Premium Cat Fountain with Triple Filtration& Smart Safe Pump  Great for Large Dogs Cats and Multi-Pet Home,Kastty,Pet Supplies,"$196,167.30","3,270",$59.99,N.A.,N.A.,"2,496",455,7,1,10/24/2022,Amazon,4.4,N.A.,N.A.,N.A.
B0C78441HC,Kastty 230oz/7L Dog Water Fountain Ultra Large/Wide Pet Water Fountain BPA-Free Premium Cat Fountain with Triple Filtration& Smart Safe Pump  Great for Large Dogs Cats and Multi-Pet Home,Kastty,Pet Supplies,"$80,986.50","1,350",$59.99,$12.54,$47.45,"8,486",3784,7,1,11/13/2022,Amazon,4.2,"13.27"" x 12.44"" x 5.43""",Large standard-size,0.63 lbs
B0CGR9SXDW,Kastty 300oz/9L Dog Water Fountain Extra Large Pet Fountain 3 Flow Modes Cat Fountain with Larger Filter Super Filtration& Smart LED Pump& Safe Touch Tech  BPA-Free  Quiet  Ideal for Large Dogs Pets,Kastty,Pet Supplies,"$143,836.56","2,646",$54.36,$15.48,$38.88,"3,450",1286.666667,7,2,05/23/2023,Amazon,4.6,"13.00"" x 6.90"" x 10.00""",Large standard-size,4.28 lbs
B09KTLYB61,kathson Crate Dog Bowl  Removable Stainless Steel Hanging Pet Cage Bowl Food & Water Feeder Coop Cup for Cat  Puppy  Birds  Rats  Guinea Pigs 2pcs(Blue Green),kathson,Pet Supplies,"$30,106.89","2,511",$15.99,$5.57,$10.42,"3,689",5151,6,3,07/30/2019,Amazon Warehouse,4.5,"5.90"" x 5.90"" x 2.10""",Large standard-size,9.17 lbs
B0BPHC8NPQ,KATOZOO Dog Treat Pouch with Pet Training Clicker  Dog Training Treat Pouch Kit  Magnetic Closure  Hands-Free Training. (Green),KATOZOO,Pet Supplies,"$34,186.62","2,138",$15.99,$6.17,$9.82,"4,254",320,6,1,12/07/2022,Amazon,4.7,"6.10"" x 5.71"" x 1.81""",Large standard-size,6.74 lbs
B09533Y5GS,"KAWALA Washable Pee Pads for Dogs Non-Slip Dog Pee Pads Extra Large 72"" x 72"" Reusable Puppy Pads Pet Training Pads Waterproof Fast Absorption Whelping Pads Food Bowl Mats+Free Grooming Gloves",KAWALA,Pet Supplies,"$54,190.35","1,465",$36.99,$12.58,$24.41,"5,111",1068,7,1,05/17/2021,Amazon,4.6,"4.02"" x 12.60"" x 15.00""",Large standard-size,4.2704 lbs
B0B3W3X8M1,KAYOUBI Cat Litter Mat Litter Trapping Mat (Right Hand Pet Grooming Glove Cat Brushes Included) Double-Layer Kitty Paw Design Kitty Mat (with Blue Glove for Gentle Shedding) Grey Mat Blue Glove,KAYOUBI,Pet Supplies,"$21,399.17","1,261",$16.97,$11.49,$5.48,"10,614",1064,7,1,01/17/2023,Amazon,3.9,"24.00"" x 15.00"" x 0.29""",Small oversize,7.83 lbs
B0BWYJBWHQ,"Kaytee 11.5"" Assorted Color Run-About Exercise Ball For Pet Rats & Chinchillas",Kaytee,Pet Supplies,"$96,696.72","4,024",$8.95,$11.23,-$2.28,"2,022",20468.38462,5,15,09/30/2004,Amazon,4.4,"11.75"" x 7.50"" x 11.75""",Large standard-size,1.28 lbs
B0CKYBJ8CT,Kaytee 1st Cut Hearty and Crunchy Timothy Hay for Pet Guinea Pigs  Rabbits & Other Small Animals  6.5 Pound,Kaytee,Pet Supplies,"$47,843.82","2,029",$23.58,$12.37,$11.21,N.A.,6400,6,1,03/28/2019,Amazon.com,4.6,"16.00"" x 13.00"" x 8.00""",Large standard-size,6.5 lbs
B0BH3Y3C4T,Kaytee Clean & Cozy Extreme Odor Control Bedding for Pet Guinea Pigs  Rabbits  Hamsters  Gerbils  and Chinchillas  24.6 Liters  White,Kaytee,Pet Supplies,"$62,678.00","4,840",$15.45,$8.37,$7.08,"1,544",11471,4,10,12/17/2019,Amazon.com,4.6,"3.50"" x 9.00"" x 16.00""",Large standard-size,2.16 lbs
B0BKWNCCZV,Kaytee Clean & Cozy Lavender Bedding For Pet Guinea Pigs  Rabbits  Hamsters  Gerbils  and Chinchillas  24.6 Liters,Kaytee,Pet Supplies,"$87,581.55","7,329",$15.95,$5.33,$10.62,977,8960,6,12,05/31/2012,Amazon.com,4.7,"8.25"" x 4.00"" x 15.50""",Large standard-size,0.32 lbs
B09KSJ245Y,Kaytee Clean & Cozy Natural Bedding For Pet Guinea Pigs  Rabbits  Hamsters  Gerbils  and Chinchillas SIOC  2/50 Liters,Kaytee,Pet Supplies,"$184,047.55","5,251",$17.95,$14.58,$3.37,"1,543",9043.25,6,5,04/06/2021,Amazon.com,4.6,"12.38"" x 11.25"" x 16.50""",Small oversize,6 lbs
B09KSK9CQB,Kaytee Clean & Cozy White Bedding For Pet Guinea Pigs  Rabbits  Hamsters  Gerbils  and Chinchillas SIOC  2/50 Liters,Kaytee,Pet Supplies,"$846,043.56","24,438",$14.95,$20.21,-$5.26,141,32698,6,7,04/06/2021,Amazon.com,4.7,"12.38"" x 11.25"" x 16.50""",Small oversize,11.51 lbs
B09RQJSP7S,Kaytee Exact Hand Feeding Pet Bird Baby Food For Parrots  Parakeets  Lovebirds  Cockatiels  Conures  Cockatoos  and Macaws  5 Pound,Kaytee,Pet Supplies,"$35,670.00","1,230",$29.00,$11.08,$17.92,"6,081",4567,6,15,08/01/2004,Petco,4.7,"4.75"" x 7.50"" x 13.50""",Large standard-size,5 lbs
B09RQHY6LV,Kaytee Exact Rainbow Large Pet Parrot Food  20 Pound,Kaytee,Pet Supplies,"$102,020.55","1,497",$68.15,$26.76,$41.39,"6,192",1735,5,8,10/01/2001,Amazon.com,4.6,"5.83"" x 13.70"" x 23.62""",Small oversize,20.6353 lbs
B09X2B5N2X,Kaytee Fiesta Cockatiel Pet Bird Food  4.5 Pound,Kaytee,Pet Supplies,"$19,505.10","1,185",$16.46,$9.20,$7.26,N.A.,1950,5,12,07/24/2005,Amazon.com,4.6,"5.00"" x 8.50"" x 10.00""",Large standard-size,4.5 lbs
B0BQ63VVH1,Kaytee Fiesta Conure Pet Bird Food  4.5 Pound,Kaytee,Pet Supplies,"$22,690.18","1,682",$13.49,$8.75,$4.74,N.A.,2342,5,12,10/14/2006,Petco,4.6,"10.75"" x 8.50"" x 5.00""",Large standard-size,4.5 lbs
B083GBVHNV,Kaytee Fiesta Macaw Pet Bird Food  4.5 lb,Kaytee,Pet Supplies,"$37,841.80","1,724",$21.95,$10.02,$11.93,N.A.,1436,5,1,07/24/2005,Amazon.com,4.6,"13.25"" x 8.50"" x 5.00""",Large standard-size,4.5 lbs
B00FB2IWTI,Kaytee Fiesta Parakeet Pet Bird Food  4.5 Pound,Kaytee,Pet Supplies,"$62,748.90","3,702",$16.95,$9.27,$7.68,"2,258",5857,5,10,08/17/2004,Amazon.com,4.6,"9.75"" x 8.50"" x 5.00""",Large standard-size,4.5 lbs
B095HWC6LY,Kaytee Fiesta Parrot Pet Bird Food  4.5 Pound,Kaytee,Pet Supplies,"$58,005.04","3,524",$16.46,$9.20,$7.26,"2,054",3421,5,13,09/29/2004,Amazon.com,4.6,"5.00"" x 8.50"" x 11.25""",Large standard-size,4.5 lbs
B008JDJDX0,Kaytee Fiesta Pet Chinchilla Food  2.5 Pound,Kaytee,Pet Supplies,"$17,571.70","1,766",$9.95,$7.28,$2.67,"4,785",1793,5,13,08/18/2004,Amazon.com,4.7,"4.50"" x 6.25"" x 8.50""",Large standard-size,2.5 lbs
B0C8NQTYPQ,Kaytee Fiesta Pet Guinea Pig Food  4.5 Pound,Kaytee,Pet Supplies,"$84,731.85","6,543",$12.95,$8.67,$4.28,"1,151",6672,5,11,06/07/2005,Amazon.com,4.7,"5.00"" x 8.50"" x 10.00""",Large standard-size,4.5 lbs
B002DZI0S4,Kaytee Fiesta Pet Hamster And Gerbil Food  4.5 Pound,Kaytee,Pet Supplies,"$16,468.00","1,840",$8.95,$8.07,$0.88,"5,114",4427,5,6,06/18/2009,Amazon.com,4.7,"5.00"" x 9.00"" x 9.50""",Large standard-size,4.5 lbs
B09RQJN3X4,Kaytee Fiesta Pet Mouse and Rat Food  4.5 Pound,Kaytee,Pet Supplies,"$44,490.32","2,968",$14.99,$8.98,$6.01,"3,213",5909,5,8,06/18/2009,Amazon.com,4.7,"3.50"" x 6.00"" x 9.00""",Large standard-size,4.5 lbs
B0C96227Z8,Kaytee Fiesta Pet Rabbit Food  6.5 Pound,Kaytee,Pet Supplies,"$158,346.57","10,041",$15.77,$9.70,$6.07,N.A.,4337,4,10,06/18/2009,Amazon.com,4.7,"5.00"" x 8.50"" x 11.50""",Large standard-size,6.5 lbs
B0967ZGZBV,Kaytee Food from The Wild Natural Pet Conure Bird Food  2.5 Pound,Kaytee,Pet Supplies,"$25,487.75","1,345",$18.95,$9.27,$9.68,N.A.,807,5,9,06/03/2020,Amazon.com,4.4,"4.50"" x 7.75"" x 13.00""",Large standard-size,2.5 lbs
B0967YPBNG,Kaytee Food from The Wild Natural Pet Guinea Pig Food  4 Pound,Kaytee,Pet Supplies,"$23,737.35","1,833",$12.95,$8.37,$4.58,N.A.,2326,5,6,08/11/2019,Amazon.com,4.6,"4.50"" x 7.75"" x 11.00""",Large standard-size,4 lbs
B0967YN9HJ,Kaytee Food from The Wild Natural Pet Hamster Food  2 Pound,Kaytee,Pet Supplies,"$66,444.80","7,424",$6.12,$7.13,-$1.01,544,22367.5,5,4,08/11/2019,Amazon.com,4.5,"4.00"" x 7.00"" x 10.25""",Large standard-size,2 lbs
B000HHSIUK,Kaytee Forti-Diet Egg-Cite Parakeet Pet Bird Food  5 Pound,Kaytee,Pet Supplies,"$59,828.45","3,751",$15.95,$9.12,$6.83,"2,619",3894,5,9,10/14/2006,Amazon.com,4.7,"9.75"" x 8.50"" x 5.00""",Large standard-size,5 lbs
B0CDY5XW8C,Kaytee Forti-Diet Pro Health Adult Pet Rabbit Food  10 Pound Bag,Kaytee,Pet Supplies,"$59,557.46","3,727",$15.98,$14.76,$1.22,"2,056",7158,5,6,01/15/2007,Amazon.com,4.7,"3.00"" x 11.50"" x 19.00""",Small oversize,10 lbs
B071YVQF8T,Kaytee Forti-Diet Pro Health Canary & Finch Pet Bird Food  2 Pound,Kaytee,Pet Supplies,"$29,383.20","3,696",$7.95,$6.33,$1.62,"2,825",3514,5,4,05/18/2017,Amazon.com,4.6,"2.50"" x 6.50"" x 7.25""",Large standard-size,2 lbs
B075RXK9T1,Kaytee Forti-Diet Pro Health Cockatiel Pet Bird Food with Safflower  4 Pound,Kaytee,Pet Supplies,"$19,150.83","1,917",$9.99,$7.93,$2.06,N.A.,2615,5,5,08/04/2015,Amazon.com,4.7,"4.00"" x 7.00"" x 10.00""",Large standard-size,4 lbs
B07XRY2CCD,Kaytee Forti-Diet Pro Health Cockatiel Pet Bird Food  5 Pound,Kaytee,Pet Supplies,"$32,038.30","2,474",$12.95,$8.67,$4.28,N.A.,6220,5,3,08/18/2004,Amazon.com,4.7,"3.75"" x 8.50"" x 9.50""",Large standard-size,5 lbs
B082G52LXY,Kaytee Forti-Diet Pro Health Conure and Lovebird Pet Bird Food  4 Pound,Kaytee,Pet Supplies,"$58,896.66","4,534",$12.99,$8.38,$4.61,N.A.,3523,5,7,08/04/2015,Amazon.com,4.6,"3.75"" x 8.50"" x 10.25""",Large standard-size,4 lbs
B003WRFTSQ,Kaytee Forti-Diet Pro Health Egg-Cite Pet Conure & Lovebird Food  3 Pound,Kaytee,Pet Supplies,"$22,792.00","1,760",$12.95,$7.73,$5.22,"16,808",2830,5,10,10/14/2006,Amazon.com,4.6,"4.50"" x 6.25"" x 9.25""",Large standard-size,3 lbs
B001VB503Y,Kaytee Forti-Diet Pro Health Food for Pet Guinea Pigs  5 Pound,Kaytee,Pet Supplies,"$45,651.22","5,078",$8.99,$8.08,$0.91,"1,620",7570,5,8,08/18/2004,Amazon.com,4.7,"4.00"" x 9.00"" x 9.50""",Large standard-size,5 lbs
B076DYCC63,Kaytee Forti-Diet Pro Health Honey Pet Bird Treat Sticks For Parakeets  2 Bars  7 Ounce,Kaytee,Pet Supplies,"$11,011.20","1,488",$7.40,$4.88,$2.52,N.A.,5666,4,11,10/26/2009,Amazon.com,4.7,"1.50"" x 3.88"" x 11.50""",Large standard-size,7.01 lbs
B082G5354B,Kaytee Forti-Diet Pro Health Parakeet Pet Bird Food  4 Pound,Kaytee,Pet Supplies,"$75,918.63","7,023",$10.81,$8.05,$2.76,"1,062",12467,5,1,08/04/2015,Amazon.com,4.7,"4.00"" x 7.00"" x 10.00""",Large standard-size,4 lbs
B008XF2WP0,Kaytee Forti-Diet Pro Health Pet Hamster & Gerbil Food  3 Pound,Kaytee,Pet Supplies,"$36,564.69","5,231",$6.99,$6.84,$0.15,"1,285",9076,5,5,08/18/2004,Amazon.com,4.7,"3.50"" x 7.00"" x 8.00""",Large standard-size,3 lbs
B09RQKVGBF,Kaytee Forti-Diet Pro Health Pet Mouse  Rat  and Hamster Food  5 Pound,Kaytee,Pet Supplies,"$17,771.85","1,623",$10.95,$8.37,$2.58,N.A.,3327,5,4,09/29/2004,Amazon.com,4.6,"5.00"" x 8.50"" x 9.50""",Large standard-size,5 lbs
B082KV6W8L,Kaytee Forti-Diet Pro Health Pet Parrot Bird Food  8 Pound,Kaytee,Pet Supplies,"$34,861.10","1,058",$32.95,$16.54,$16.41,N.A.,4680,5,15,01/15/2007,Amazon.com,4.6,"19.00"" x 11.50"" x 3.00""",Small oversize,8 lbs
B07CL2CD6W,Kaytee Fortified Premium Pet Ferret Food Grain Free & Gluten Free with Chicken  4 Pound,Kaytee,Pet Supplies,"$18,883.40","1,052",$17.95,$9.12,$8.83,N.A.,1526,5,8,03/31/2015,Amazon.com,4.5,"4.50"" x 7.75"" x 14.25""",Large standard-size,4 lbs
B07CL8QMN5,Kaytee Hay & Food Bin Feeder With Quick Locks For Pet Rabbits  Chinchillas  Guinea Pigs and Other Small Animals  5.75 inches x 6 inches x 7 inches,Kaytee,Pet Supplies,"$12,644.28","1,364",$9.27,$6.53,$2.74,N.A.,8408,6,17,07/20/2011,Amazon.com,4.4,"5.75"" x 5.75"" x 7.00""",Large standard-size,1 lbs
B00176F466,Kaytee Lava Ledge for Attaching To Small Pet Animal Wire Habitats,Kaytee,Pet Supplies,"$13,211.10","1,890",$6.99,$4.59,$2.40,"4,878",4808,5,13,04/02/2008,Amazon.com,4.6,"2.60"" x 6.00"" x 1.25""",Large standard-size,5.6 lbs
B0967Y5FN8,Kaytee Oat Groats Treat Jar- All Pet Birds 11 oz,Kaytee,Pet Supplies,"$11,162.58","2,602",$4.29,$4.41,-$0.12,N.A.,4190,3,6,09/18/2005,Amazon.com,4.6,"2.75"" x 2.75"" x 5.75""",Large standard-size,11.01 lbs
B0BYY37TXT,Kaytee Pet Bird Superfood Treat Stick  Blueberry  5.5 oz,Kaytee,Pet Supplies,"$19,082.50","4,250",$4.89,$4.21,$0.68,"2,054",4950,5,6,10/24/2019,Amazon.com,4.5,"3.94"" x 1.38"" x 1.38""",Large standard-size,5.5 lbs
B0C1XGPDVR,Kaytee Premium Potty Training Critter Litter for Pet Ferrets  Rabbits & Other Small Animals  4-Pound,Kaytee,Pet Supplies,"$42,402.93","5,307",$11.47,$7.63,$3.84,"1,484",13190,6,2,06/19/2004,Amazon.com,4.4,"3.50"" x 10.50"" x 11.00""",Large standard-size,4 lbs
B0CB1P4TYJ,Kaytee Premium Timothy Treat Hideout For Pet Hamsters  Gerbils  and Mice  Small,Kaytee,Pet Supplies,"$23,842.00","1,820",$13.10,$5.73,$7.37,"4,481",998,4,7,05/31/2018,Amazon.com,4.5,"3.25"" x 5.53"" x 3.75""",Large standard-size,7.04 lbs
B09RQHQGMK,Kaytee Small Animal Hardwood Aspen Bedding For Pet Guinea Pigs  Rabbits  Hamsters  Gerbils  and Chinchillas  19.7 Liter,Kaytee,Pet Supplies,"$19,457.02","2,998",$10.12,$7.70,$2.41,"3,023",4829,5,13,10/01/2001,Amazon.com,4.6,"3.75"" x 17.00"" x 10.24""",Large standard-size,2.95 lbs
B0BWYGMXK6,Kaytee Small Animal Pine Bedding For Pet Guinea Pigs  Rabbits  Hamsters  Gerbils  and Chinchillas  10 Liter  Brown,Kaytee,Pet Supplies,"$25,394.58","2,542",$11.49,$7.29,$4.20,"3,170",2889,6,11,02/01/2007,Amazon.com,4.6,"4.00"" x 15.50"" x 4.50""",Large standard-size,1 lbs
B0BM9N2L97,Kaytee Spray Millet Treat for Pet Birds  3 Ounce,Kaytee,Pet Supplies,"$67,297.65","11,235",$5.99,$4.44,$1.55,568,18681.33333,5,7,10/01/2001,Amazon,4.333333333,"1.50"" x 5.00"" x 13.00""",Large standard-size,1.74 lbs
B0CL584VDP,Kaytee Timothy Biscuits Baked Treat for Pet Guinea Pigs  Rabbits & Other Small Animals  Carrot  4 oz,Kaytee,Pet Supplies,"$51,445.46","13,574",$3.79,$4.11,-$0.32,351,31337,5,12,03/24/2011,Amazon.com,4.6,"2.00"" x 6.00"" x 6.50""",Large standard-size,4 lbs
B0BH3WG5M6,Kaytee Timothy Complete Pet Guinea Pig Food  5 Pound,Kaytee,Pet Supplies,"$43,272.55","4,349",$12.45,$8.22,$4.23,"1,810",4250.5,5,7,06/08/2004,Amazon.com,4.8,"5.00"" x 8.50"" x 9.75""",Large standard-size,5 lbs
B0C8NNWS6W,Kaytee Timothy Complete Pet Rabbit Food 9.5 pounds,Kaytee,Pet Supplies,"$74,996.90","4,702",$15.95,$14.75,$1.20,"1,725",5761,5,3,01/28/2013,Amazon.com,4.7,"2.50"" x 11.50"" x 19.25""",Small oversize,9.5 lbs
B094WRRGK1,Kaytee Timothy Hay Plus Carrots for Pet Guinea Pigs  Rabbits & Other Small Animals  24 oz,Kaytee,Pet Supplies,"$74,723.55","8,349",$16.49,$19.02,-$2.53,776,15262,5,11,07/19/2009,Amazon.com,4.7,"16.00"" x 13.00"" x 15.50""",Small oversize,1.5 lbs
B00DW79Y4G,Kaytee Wafer Cut All Natural Timothy Hay for Pet Guinea Pigs  Rabbits & Other Small Animals  60 Ounce,Kaytee,Pet Supplies,"$181,336.05","12,999",$13.95,$9.42,$4.53,505,7859,6,5,07/11/2013,Amazon.com,4.7,"12.00"" x 4.75"" x 15.00""",Large standard-size,3.75 lbs
B09D3BFWQN,kefit Durable Dog Crate Cover-Double Door  Pet Kennel Cover Waterproof Anti-UV Dog Cage Cover Fit for 24-48 inches Crate -Black,kefit,Pet Supplies,"$27,260.00","1,160",$23.50,N.A.,N.A.,"6,252",462.2,6,1,05/10/2022,kefit,4.3,N.A.,N.A.,N.A.
B0CJY1W5YR,Kelebs Deodorizing Dog Shampoo for Smelly Dogs | Puppy Shampoo | Organic Pet Shampoo for Dogs | Natural Dog Shampoo Bar | Citrus Essential Oils | Eco-Friendly | Zero Plastic Waste | Vegan | 3 Pack,KELEBS,Pet Supplies,"$19,459.77","1,623",$11.99,$6.32,$5.67,"4,834",1913,6,1,07/21/2022,Amazon,4.3,"6.61"" x 3.82"" x 0.98""",Large standard-size,12.35 lbs
B016LB9RZA,KennelSol 1-Step Kennel Cleaner - EPA Registered Liquid Concentrate Disinfectant and Deodorizer  Effective Against Bacteria and Viruses - 1 Gallon by Alpha Tech Pet,KennelSol,Pet Supplies,"$115,224.48","2,352",$48.99,$14.98,$34.01,"3,100",2098,7,1,10/18/2015,Amazon,4.7,"6.00"" x 6.00"" x 11.50""",Large standard-size,8 lbs
B07D8HHQGS,KetoWELL Topical Wipes with Ketoconazole for Dogs & Cats Medicated Pet Wipes - 50 Count,VetWELL,Pet Supplies,"$26,664.94","1,906",$13.99,$5.64,$8.35,"3,607",1247,6,1,08/20/2018,Amazon,4.5,"2.72"" x 2.68"" x 2.64""",Large standard-size,3.84 lbs
B0C5N6NZRS,"Kfvigoho Dog Playpen Outdoor 12 Panels Heavy Duty Dog Pen 24"" Height Puppy Playpen Indoor Anti-Rust Exercise Fence with Doors for Small Pet Play for RV Camping Yard  Total 31.5FT  79 Sq.ft",Kfvigoho,Pet Supplies,"$93,499.61","1,039",$158.49,$38.78,$119.71,"7,099",376.4444444,7,1,05/17/2023,Kfvigoho Direct,4.3,"33.00"" x 26.00"" x 7.00""",Small oversize,33.7 lbs
B0CJ2L66VQ,Kigmmro Dog Bed for Large Dogs  Orthopedic Dog Bed with Nonskid Bottom  Bolster Couch Pet Beds with Washable & Removable Cover  Comfortable and Soft Dog Sofa Bed for Medium Large Dogs,Kigmmro,Pet Supplies,"$351,329.82","3,018",$114.99,$61.71,$53.28,N.A.,32,7,1,09/11/2023,N.A.,4.45,"42.00"" x 32.00"" x 7.00""",Medium oversize,7.61 lbs
B0CJQ9F64R,Kigmmro Dog Bed Mat  Machine Washable Pet Bed Pad for 30-inch Kennel  Reversible Dog Crate Pad for Medium Small Dogs  Portable and Soft Pet Bed Mat,Kigmmro,Pet Supplies,"$52,201.58","2,614",$14.97,$11.94,$3.03,"4,639",434,7,4,04/16/2023,Amazon,4.3,"29.00"" x 21.00"" x 1.50""",Small oversize,15.2 lbs
B074YBX4V6,King Komb Multi-Use Pet Grooming Brush for Dogs  Cats  & Horses Self Cleaning Rubber Bristles for Grooming Deshedding tool for short to medium coat Removes loose hair,King Kanine,Pet Supplies,"$34,282.85","1,715",$19.99,$6.54,$13.45,"10,552",6825,6,4,08/20/2017,Amazon Warehouse,4.1,"1.97"" x 1.97"" x 7.87""",Large standard-size,5.5 lbs
